ST	CARRIER	PLANID	PLANNAME	NETWK	AREA	PREMI27	PREMI50	PREMC2C30	PREMI2C30	INMDI	INMDIA	INMDI_TIERS	INMDIA_2	INDDI	INDDIA	INIDI	INIDIA	ONMDI	ONMDIA	ONDDI	ONDDIA	ONIDI	ONIDIA	INMDF	INMDFA	INMDF_TIERS	INMDFA_2	INDDF	INDDFA	INIDF	INIDFA	ONMDF	ONMDFA	ONDDF	ONDDFA	ONIDF	ONIDFA	INMMOOPI	INMMOOPI_TIERS	INMMOOPI_2	INDMOOPI	INIMOOPI	ONMMOOPI	ONMMOOPIA	ONDMOOPI	ONIMOOPI	INMMOOPF	INMMOOPF_TIERS	INMMOOPF_2	INDMOOPF	INDMOOPFA	INIMOOPF	ONMMOOPF	ONMMOOPFA	ONDMOOPF	ONIMOOPF	INPCCP	INPCCPA	INPCCPSC	INPCCP_TIERS	INPCCPA_2	INPCCI	INPCCIA	INPCCIA_CP	INPCCI_TIERS	INPCCI_TIER2CP	INPCCI_TIER3CP	INPCCI_TIER4CP	INPCCI_TIER2CI	INPCCI_TIER3CI	INPCCI_TIER2	INPCCI_TIER3	INPCCI_TIER4	ONPCCP	ONPCCPA	ONPCCI	ONPCCIA	ONPCCI_PEN	ONPCCIA_CP	ONPCCIA_MIN	ONPCCIA_FIRST	ONPCCIA_SECOND	ONPCCIA_NONPREF	ONPCCIA_NONPART	ONPCCI_TIERS	ONPCCI_TIER2CI	ONPCCI_TIER2	ONPCCI_TIER3	INSCP	INSCPA	INSCP_TIERS	INSCPA_2	INSCI	INSCIA	INSCIA_CP	INSCI_TIERS	INSCI_TIER2CP	INSCI_TIER3CP	INSCI_TIER4CP	INSCI_TIER2CI	INSCI_TIER2	INSCI_TIER3	INSCI_TIER4	ONSCP	ONSCPA	ONSCI	ONSCIA	ONSCI_PEN	ONSCIA_CP	ONSCIA_MIN	ONSCIA_FIRST	ONSCIA_SECOND	ONSCIA_NONPREF	ONSCIA_NONPART	INERCP	INERCPA	INERCP_TIERS	INERCPA_2	INERCPA_3	INERCPA_4	INERCPA_FIRST	INERCI	INERCIA	INERCIA_CP	INERCI_TIERS	INERCI_TIER2CP	INERCI_TIER2CI	INERCI_TIER2	ONERCP	ONERCPA	ONERCP_FIRST	ONERCP_TIERS	ONERCPA_TIER2	ONERCPA_TIER3	ONERCPA_TIER4	ONERCI	ONERCIA	ONERCI_CP	ONERCI_EMC	ONERCIA_EMC	ONERCI_TIERS	ONERCI_TIER2	ONERCIA_TIER2	ONERCIA_TIER2CP	INIFCP	INIFCPA	INIFCI	INIFCIA	INIFCIA_CP	INIFCI_TIERS	INIFCI_TIER2CI	INIFCI_TIER3CI	INIFCI_TIER4CI	INIFCI_TIER2	INIFCI_TIER3	INIFCI_TIER4	ONIFCP	ONIFCPA	ONIFCI	ONIFCIA	ONIFCI_FEE	ONIFCIA_NONPREF	ONIFCIA_NONPART	ONIFCI_CP	INOFCP	INOFCPA	INOFCPA_ASC	INOFCP_TIERS	INOFCP_TIER2	INOFCP_TIER3	INOFCPA_TIER2CP	INOFCPA_TIER3CP	INOFCPA_MIN	INOFCPA_MAX	INOFCI	INOFCIA	INOFCIA_CP	INOFCIA_ASC	INOFCIA_ASC_CP	INOFCI_TIERS	INOFCI_TIER2CI	INOFCI_TIER3CI	INOFCI_TIER4CI	INOFCI_TIER2CP	INOFCI_TIER2	INOFCI_TIER3	INOFCI_TIER4	INOFCIA_MIND	INOFCIA_MAXD	INOFCIA_PREF	INOFCIA_ALT	ONOFCP	ONOFCPA	ONOFCP_ASC	ONOFCI	ONOFCIA	ONOFCI_CP	ONOFCI_FEE	ONOFCIA_NONPREF	ONOFCIA_NONPART	INGDCP	INGDCPA	INGDCP_TIERS	INGDCP_TIER2	INGDCP_TIER3	INGDCP_TIER4	INGDCP_TIER2CP	INGDCP_TIER3CP	INGDCP_TIER4CP	INGDCP_PCP	INGDCP_SP	INGDCI	INGDCIA	ONGDCP	ONGDCPA	ONGDCPA_NONPREF	ONGDCPA_COONP	ONGDCPA_NCOONP	ONGDCPA_FIRST	ONGDCPA_VALUE	ONGDCPA_SELECT	ONGDCI	ONGDCIA	ONGDCIA_CP	ONGDCI_TIERS	ONGDCI_TIER2	ONGDCIA_TIER2	ONGDCIA_TIER2CP	ONGDCIA_PEN	ONGDCIA_TIER2PEN	INPBDCP	INPBDCPA	INPBDCP_TIERS	INPBDCP_TIER2	INPBDCP_TIER3	INPBDCP_TIER4	INPBDCP_TIER2CP	INPBDCP_TIER3CP	INPBDCP_TIER4CP	INPBDCI	INPBDCIA	ONPBDCP	ONPBDCPA	ONPBDCPA_NONPREF	ONPBDCPA_COONP	ONPBDCPA_NCOONP	ONPBDCI	ONPBDCIA	ONPBDCIA_CP	ONPBDCIA_PEN	ONPBDCIA_MINCP	ONPBDCIA_MAXCP	INNBDCP	INNBDCPA	INNBDCP_TIERS	INNBDCP_TIER2	INNBDCP_TIER2CP	INNBDCI	INNBDCIA	INNBDCI_TIERS	INNBDCI_TIER2	INNBDCI_TIER3	INNBDCI_TIER4	INNBDCI_TIER2CI	INNBDCI_TIER3CI	INNBDCI_TIER4CI	INNBDCIA_MIN	ONNBDCP	ONNBDCPA	ONNBDCPA_NONPREF	ONNBDCPA_COONP	ONNBDCPA_NCOONP	ONNBDCI	ONNBDCIA	ONNBDCIA_CP	ONNBDCIA_PEN	ONNBDCIA_MINCP	ONNBDCIA_MAXCP	INSDCP	INSDCPA	INSDCP_TIERS	INSDCP_TIER2	INSDCP_TIER2CP	INSDCI	INSDCIA	INSDCI_TIERS	INSDCI_TIER2	INSDCI_TIER3	INSDCI_TIER4	INSDCI_TIER2CI	INSDCI_TIER3CI	INSDCI_TIER4CI	INSDCIA_MAX	ONSDCP	ONSDCPA	ONSDCPA_GEN	ONSDCPA_PB	ONSDCPA_NP	ONSDCI	ONSDCIA	ONSDCIA_CP	ONSDCIA_MAXCP	METAL	UNIQUEID
MS	Ambetter from Magnolia Health Plan	94237MS0030009	Ambetter Silver 5 + Vision + Adult Dental	2	6	277.98	473.73	938.96	637.91	1	3000	0		1	1000	0		3		4		0		1	6000	0		1	2000	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		1	50	0	0		0			1									99		99									1				1	75	1		0			1								99		99									2	250	1					0			1				5	250		1				0					1				1	1000	0			1							99		99						2	250		1							0					1												99			99						1	10	1									0		99								99			1						2	50	1							0		99					99						2	75	1			0		1								99					99						2	250	1			0		1								99					99				S	MS_2_6_5567
FL	Florida Health Care Plans	56503FL1410001	Gym Access IND Essential Plus Silver POS 54	4	17	277.99	473.75	939.02	637.9500000000001	1	2000	0		1	400	0		1	5000	0		0		1	4000	0		1	800	0		1	10000	4		0		4000	1		2350		1	8000			8000	1		1	4700		1	16000	0		0			0		2	30		1									0		2	50								1				0		1		2	30		1								0		2	50								0		1					2	30		1				0			1				35	30				1				0		2	30		1							0		2	50					0			1							2	30				1												0			2	50					2	3	1									0		99								99			1						2	30	1							0		99					99						2	55	1			0		1								99					99						0		1			2	20	1								99					99				S	FL_4_17_5568
FL	Florida Health Care Plans	56503FL1410001	Gym Access IND Essential Plus Silver POS 54	4	57	277.99	473.75	939.02	637.9500000000001	1	2000	0		1	400	0		1	5000	0		0		1	4000	0		1	800	0		1	10000	4		0		4000	1		2350		1	8000			8000	1		1	4700		1	16000	0		0			0		2	30		1									0		2	50								1				0		1		2	30		1								0		2	50								0		1					2	30		1				0			1				35	30				1				0		2	30		1							0		2	50					0			1							2	30				1												0			2	50					2	3	1									0		99								99			1						2	30	1							0		99					99						2	55	1			0		1								99					99						0		1			2	20	1								99					99				S	FL_4_57_5569
FL	Florida Health Care Plans	56503FL1410001	Gym Access IND Essential Plus Silver POS 54	4	64	277.99	473.75	939.02	637.9500000000001	1	2000	0		1	400	0		1	5000	0		0		1	4000	0		1	800	0		1	10000	4		0		4000	1		2350		1	8000			8000	1		1	4700		1	16000	0		0			0		2	30		1									0		2	50								1				0		1		2	30		1								0		2	50								0		1					2	30		1				0			1				35	30				1				0		2	30		1							0		2	50					0			1							2	30				1												0			2	50					2	3	1									0		99								99			1						2	30	1							0		99					99						2	55	1			0		1								99					99						0		1			2	20	1								99					99				S	FL_4_64_5570
FL	Florida Blue (BlueCross BlueShield FL)	16842FL0070101	BlueOptions Everyday Health Plus 1431P	3	66	278.02	473.8	939.1	638	1	5000	0		0		0		1	10000	0		0		1	10000	0		0		0		1	20000	4		0		6350	1			6350	1	12800			12700	1		2		12700	1	25000	0		1	25	0	0		0			1									0		2	50								1				1	50	1		0			1								0		2	50								1	500	1					0			1				2	500		1				0					1				0		2	10		1							0		2	50					0			1							2	10				1												0			2	50					1	25	1									0		99								99			1						1	60	1							0		99					99						1	100	1			0		1								99					99						1	150	1			0		1								99					99				S	FL_3_66_5571
FL	Florida Blue (BlueCross BlueShield FL)	16842FL0070073	BlueOptions Predictable Cost 1423	3	64	278.06	473.88	939.26	638.1	1	5000	0		0		0		1	12000	0		0		1	10000	0		0		0		1	24000	4		0		6250	1			6250	1	12500			12500	1		2		12500	1	25000	0		1	55	0	0		0			1									0		2	50								1				1	75	1		0			1								0		2	50								1	75	1					0			1				2	750		1				0					1				0		0			1							0		2	50					3			1							3					1												0			2	50					1	10	1									0		99								99			1						1	60	1							0		99					99						1	100	1			0		1								99					99						1	150	1			0		1								99					99				S	FL_3_64_5572
FL	Florida Blue HMO (a BlueCross BlueShield FL company)	30252FL0020060	BlueCare Everyday Health 1498	2	47	278.07	473.89	939.3	638.14	1	5000	0		0		0		3		4		0		1	10000	0		0		0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		1	25	0	0		0			1									99		99									1				1	50	1		0			1								99		99									1	500	1					0			1				5	500		1				0					1				0		2	10		1							99		99						0			1							2	10				1												99			99						1	25	1									0		99								99			1						1	60	1							0		99					99						1	100	1			0		1								99					99						1	150	1			0		1								99					99				S	FL_2_47_5573
WI	Anthem Blue Cross and Blue Shield	79475WI0500001	Anthem Blue Cross and Blue Shield Silver DirectAccess, a Multi-State Plan	4	8	278.08	473.9	939.3	638.14	1	1750	0		2		1	1750	3		4		0		1	3500	0		2		1	3500	3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		0			0		7	20	35	1									99		99									1				0		1		2	20		1								99		99									0		1					4	20	200	1				0			1				4	20	200			1				0		6	20	500	1							99		99						0			1							2	20				1												99			99						1	15	1									0		99								99			1						1	40	1							0		99					99						0		1			2	20	1								99					99						0		1			2	20	1								99					99				S	WI_4_8_5574
WI	Anthem Blue Cross and Blue Shield	79475WI0340008	Anthem Silver DirectAccess - cbjc	4	8	278.08	473.9	939.3	638.14	1	1750	0		2		1	1750					0		1	3500	0		2		1	3500					0		6350	1			6350	0		0		12700	1		2		12700	0		0		0			0		7	20	35	1									99		99									1				0		1		2	20		1								99		99									0		1					4	20	200	1				0			1				22	20	200			1				0		6	20	500	1							99		99						0			1							2	20				1												99			99						1	15	1									0		99								99			1						1	40	1							0		99					99						0		1			2	20	1								99					99						0		1			2	20	1								99					99				S	WI_4_8_5575
IN	PHP	50816IN0150001	Marquee 2500	2	2	278.19	473.97	939.74	638.43	1	2500	0		1	500	0		3		4		0		1	5000	0		1	1000	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		0			0		4	30	30	1									99		99									1				0		1		4	30	30	1								99		99									0		1					4	30	250	1				0			1				23	30	250			1				0		2	30		1							99		99						0			1							2	30				1												99			99						1	10	1									0		99								99			1						2	30	1							0		99					99						2	75	1			0		1								99					99						2	300	1			0		1								99					99				S	IN_2_2_5576
IN	PHP	50816IN0150001	Marquee 2500	2	1	278.19	473.97	939.74	638.43	1	2500	0		1	500	0		3		4		0		1	5000	0		1	1000	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		0			0		4	30	30	1									99		99									1				0		1		4	30	30	1								99		99									0		1					4	30	250	1				0			1				23	30	250			1				0		2	30		1							99		99						0			1							2	30				1												99			99						1	10	1									0		99								99			1						2	30	1							0		99					99						2	75	1			0		1								99					99						2	300	1			0		1								99					99				S	IN_2_1_5577
WI	Arise Health Plan	84670WI1270029	Healthy1Engage	4	10	278.13	473.99	939.48	638.26	1	3500	0		2		1	3500	1	3500	0		0		1	7000	0		2		1	7000	1	7000	4		0		3500	1			3500	1	7500			7000	1		2		7000	1	15000			3			0		3			1									0		2	20								1				3		1		3			1								0		2	20								3		1					3			1				0			1				2	0				1				3		3			1							0		2	20					0			1							2	0				1												0			2	20					3		1									3		99								99			1						3		1							3		99					99						3		1			3		1								99					99						3		1			3		1								99					99				S	WI_4_10_5578
CA	Anthem Blue Cross 	Not Available	Anthem Silver 70 HMO	2	19	278	474	939	638	1	2000	0		1	250	0		3		4		0		1	4000	0		1	500	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		1	45	0	0		0			1									99		99									1				1	65	1		0			1								99		99									2	250	1					0			1				5	250		1				0					1				0		2	20		1							99		99						0			1							1	20				1												99			99						1	19	1									0		99								99			1						2	50	1							0		99					99						2	70	1			0		1								99					99						0		1			2	20	1								99					99				S	CA_2_19_5579
IA	Avera Health Plans	74980IA0020006	Avera MyPlan H.S.A. $3,500	1	3	278.14	474.01	939.52	638.29	1	3500	0		2		1	3500	1	5000	0		0		1	7000	0		2		1	7000	1	10000	4		0		3500	1			3500	0		0		7000	1		2		7000	0		0		3			0		3			1									0		2	40								1				3		1		3			1								0		2	40								3		1					3			1				0			1				2	0				1				3		3			1							0		2	40					3			1							3					1												0			2	40					3		1									3		99								99			1						3		1							3		99					99						3		1			3		1								99					99						3		1			3		1								99					99				S	IA_1_3_5580
IA	Avera Health Plans	74980IA0020006	Avera MyPlan H.S.A. $3,500	1	7	278.14	474.01	939.52	638.29	1	3500	0		2		1	3500	1	5000	0		0		1	7000	0		2		1	7000	1	10000	4		0		3500	1			3500	0		0		7000	1		2		7000	0		0		3			0		3			1									0		2	40								1				3		1		3			1								0		2	40								3		1					3			1				0			1				2	0				1				3		3			1							0		2	40					3			1							3					1												0			2	40					3		1									3		99								99			1						3		1							3		99					99						3		1			3		1								99					99						3		1			3		1								99					99				S	IA_1_7_5581
IN	Anthem Blue Cross and Blue Shield	17575IN0700011	Anthem Silver DirectAccess w/HSA - cbbg	2	3	278.2	474.11	939.74	638.4400000000001	1	3000	0		2		1	3000	3		4		0		1	6000	0		2		1	6000	3		4		0		3600	1			3600	0		0		7200	1		2		7200	0		0		0			0		2	10		1									99		99									1				0		1		2	10		1								99		99									0		1					4	10	200	1				0			1				17	10	200			1				0		6	10	500	1							99		99						0			1							58	10				1												99			99						0		1									2	10	99								99			1						0		1							2	10	99					99						0		1			2	10	1								99					99						0		1			2	10	1								99					99				S	IN_2_3_5582
WI	Arise Health Plan	84670WI1250015	Healthy1Engage	2	1	278.22	474.15	939.8	638.48	1	4500	0		0		0		3		4		0		1	9000	0		0		0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		1	30	0	0		0			1									99		99									1				1	60	1		0			1								99		99									1	200	1					0			1				5	200		1				0					1				0		2	30		1							99		99						0			1							2	30				1												99			99						1	20	1									0		99								99			1						1	50	1							0		99					99						1	75	1			0		1								99					99						0		1			1	25	1								99					99				S	WI_2_1_5583
FL	Florida Blue (BlueCross BlueShield FL)	16842FL0120035	BlueSelect Predictable Cost Plus 1456P	3	49	278.39	474.44	940.36	638.86	1	5000	0		0		0		1	12000	0		0		1	10000	0		0		0		1	24000	4		0		6250	1			6250	1	12500			12500	1		2		12500	1	25000	0		1	55	0	0		0			1									0		2	50								1				1	75	1		0			1								0		2	50								1	75	1					0			1				2	750		1				0					1				0		0			1							0		2	50					3			1							3					1												0			2	50					1	10	1									0		99								99			1						1	60	1							0		99					99						1	100	1			0		1								99					99						1	150	1			0		1								99					99				S	FL_3_49_5584
FL	Molina Marketplace	54172FL0010002	Molina Marketplace Silver Plan	2	50	278.45	474.55	940.5700000000001	639.01	1	1700	0		1	200	0		3		4		0		1	3400	0		1	400	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		1	40	0	0		0			1									99		99									1				1	65	1		0			1								99		99									1	250	1					0			1				1	250		1				0					1				0		1	30		1							99		99						0			1							2	30				1																					1	20	1									0		99								99			1						1	55	1							0		99					99						0		1			1	30	1								99					99						0		1			1	30	1								99					99				S	FL_2_50_5585
FL	Florida Blue (BlueCross BlueShield FL)	16842FL0070081	BlueOptions Essential 1406	3	54	278.56	474.73	940.96	639.27	1	2100	0		2		1	2100	1	4200	0		0		1	4200	0		2		1	4200	1	8400	4		0		4200	1			4200	1	8400			8400	1		2		8400	1	16800	0		0			0		2	10		1									0		2	50								1				0		1		2	10		1								0		2	50								0		1					2	10		1				0			1				29	10				1				0		2	10		1							0		2	50					0			1							2	10				1												0			2	50					2	10	1									0		99								99			1						2	40	1							0		99					99						2	70	1			0		1								99					99						2	150	1			0		1								99					99				S	FL_3_54_5586
FL	Florida Blue (BlueCross BlueShield FL)	16842FL0070101	BlueOptions Everyday Health Plus 1431P	3	25	278.61	474.8	941.1	639.36	1	5000	0		0		0		1	10000	0		0		1	10000	0		0		0		1	20000	4		0		6350	1			6350	1	12800			12700	1		2		12700	1	25000	0		1	25	0	0		0			1									0		2	50								1				1	50	1		0			1								0		2	50								1	500	1					0			1				2	500		1				0					1				0		2	10		1							0		2	50					0			1							2	10				1												0			2	50					1	25	1									0		99								99			1						1	60	1							0		99					99						1	100	1			0		1								99					99						1	150	1			0		1								99					99				S	FL_3_25_5587
IN	Anthem Blue Cross and Blue Shield	17575IN0700009	Anthem Silver DirectAccess - cbki	2	11	278.66	474.9	941.3	639.5	1	2000	0		2		1	2000	3		4		0		1	4000	0		2		1	4000	3		4		0		5750	1			5750	0		0		11500	1		2		11500	0		0		0			0		7	20	35	1									99		99									1				0		1		2	20		1								99		99									0		1					4	20	200	1				0			1				17	20	200			1				0		6	20	500	1							99		99						0			1							58	20				1												99			99						1	15	1									0		99								99			1						1	40	1							0		99					99						0		1			2	20	1								99					99						0		1			2	20	1								99					99				S	IN_2_11_5588
IN	Anthem Blue Cross and Blue Shield	17575IN0930001	Anthem Blue Cross and Blue Shield Silver DirectAccess, a Multi-State Plan	2	11	278.66	474.9	941.3	639.5	1	2000	0		2		1	2000	3		4		0		1	4000	0		2		1	4000	3		4		0		5750	1			5750	0		0		11500	1		2		11500	0		0		0			0		7	20	35	1									99		99									1				0		1		2	20		1								99		99									0		1					4	20	200	1				0			1				4	20	200			1				0		6	20	500	1							99		99						0			1							2	20				1												99			99						1	15	1									0		99								99			1						1	40	1							0		99					99						0		1			2	20	1								99					99						0		1			2	20	1								99					99				S	IN_2_11_5589
WI	Arise Health Plan	84670WI1270033	Healthy1Engage	4	9	278.69	474.95	941.4	639.56	1	1500	0		2		1	1500	1	1500	0		0		1	3000	0		2		1	3000	1	3000	4		0		6350	1			6350	1	11500			12700	1		2		12700	1	3000			0			0		2	30		1									0		2	50								1				0		1		2	30		1								0		2	50								0		1					2	30		1				0			1				2	30				1				0		2	30		1							0		2	50					0			1							2	30				1												0			2	50					0		1									2	30	99								99			1						0		1							2	30	99					99						0		1			2	30	1								99					99						0		1			2	30	1								99					99				S	WI_4_9_5590
FL	Florida Blue HMO (a BlueCross BlueShield FL company)	30252FL0020035	BlueCare Predictable Cost Plus 1490P	2	46	278.77	475.08	941.64	639.73	1	5000	0		0		0		3		4		0		1	10000	0		0		0		3		4		0		6250	1			6250	0		0		12500	1		2		12500	0		0		1	55	0	0		0			1									99		99									1				1	75	1		0			1								99		99									1	75	1					0			1				5	750		1				0					1				0		0			1							99		99						3			1							3					1												99			99						1	10	1									0		99								99			1						1	60	1							0		99					99						1	100	1			0		1								99					99						1	150	1			0		1								99					99				S	FL_2_46_5591
FL	Florida Blue HMO (a BlueCross BlueShield FL company)	30252FL0020061	BlueCare Everyday Health Plus 1498P	2	58	278.88	475.26	942.02	639.99	1	5000	0		0		0		3		4		0		1	10000	0		0		0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		1	25	0	0		0			1									99		99									1				1	50	1		0			1								99		99									1	500	1					0			1				5	500		1				0					1				0		2	10		1							99		99						0			1							2	10				1												99			99						1	25	1									0		99								99			1						1	60	1							0		99					99						1	100	1			0		1								99					99						1	150	1			0		1								99					99				S	FL_2_58_5592
FL	Florida Health Care Plans	56503FL1410004	Gym Access IND Essential Plus Silver POS with Pediatric Dental 54	4	17	278.88	475.27	942.02	639.99	1	2000	0		1	400	0		1	5000	0		0		1	4000	0		1	800	0		1	10000	4		0		4000	1		2350		1	8000			8000	1		1	4700		1	16000	0		0			0		2	30		1									0		2	50								1				0		1		2	30		1								0		2	50								0		1					2	30		1				0			1				35	30				1				0		2	30		1							0		2	50					0			1							2	30				1												0			2	50					2	3	1									0		99								99			1						2	30	1							0		99					99						2	55	1			0		1								99					99						0		1			2	20	1								99					99				S	FL_4_17_5593
FL	Florida Health Care Plans	56503FL1410004	Gym Access IND Essential Plus Silver POS with Pediatric Dental 54	4	57	278.88	475.27	942.02	639.99	1	2000	0		1	400	0		1	5000	0		0		1	4000	0		1	800	0		1	10000	4		0		4000	1		2350		1	8000			8000	1		1	4700		1	16000	0		0			0		2	30		1									0		2	50								1				0		1		2	30		1								0		2	50								0		1					2	30		1				0			1				35	30				1				0		2	30		1							0		2	50					0			1							2	30				1												0			2	50					2	3	1									0		99								99			1						2	30	1							0		99					99						2	55	1			0		1								99					99						0		1			2	20	1								99					99				S	FL_4_57_5594
FL	Florida Health Care Plans	56503FL1410004	Gym Access IND Essential Plus Silver POS with Pediatric Dental 54	4	64	278.88	475.27	942.02	639.99	1	2000	0		1	400	0		1	5000	0		0		1	4000	0		1	800	0		1	10000	4		0		4000	1		2350		1	8000			8000	1		1	4700		1	16000	0		0			0		2	30		1									0		2	50								1				0		1		2	30		1								0		2	50								0		1					2	30		1				0			1				35	30				1				0		2	30		1							0		2	50					0			1							2	30				1												0			2	50					2	3	1									0		99								99			1						2	30	1							0		99					99						2	55	1			0		1								99					99						0		1			2	20	1								99					99				S	FL_4_64_5595
OK	CommunityCare HMO	98905OK0130002	2CCS-CommunityCare Silver Marketplace Select	2	3	278.93	475.35	942.18	640.09	1	2000	0		1	500	0		3		4		0		1	4000	0		1	1000	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		1	45	0	0		0			1									99		99									1				1	60	1		0			1								99		99									0		1					2	50		1				0			1				29	50				1				0		2	30		1							99		99						0			1							2	30				1												99			99						1	20	1									0		99								99			1						2	55	1							0		99					99						2	75	1			0		1								99					99						2	200	1			0		1								99					99				S	OK_2_3_5596
OK	CommunityCare HMO	98905OK0130002	2CCS-CommunityCare Silver Marketplace Select	2	4	278.93	475.35	942.18	640.09	1	2000	0		1	500	0		3		4		0		1	4000	0		1	1000	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		1	45	0	0		0			1									99		99									1				1	60	1		0			1								99		99									0		1					2	50		1				0			1				29	50				1				0		2	30		1							99		99						0			1							2	30				1												99			99						1	20	1									0		99								99			1						2	55	1							0		99					99						2	75	1			0		1								99					99						2	200	1			0		1								99					99				S	OK_2_4_5597
OK	CommunityCare HMO	98905OK0130002	2CCS-CommunityCare Silver Marketplace Select	2	5	278.93	475.35	942.18	640.09	1	2000	0		1	500	0		3		4		0		1	4000	0		1	1000	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		1	45	0	0		0			1									99		99									1				1	60	1		0			1								99		99									0		1					2	50		1				0			1				29	50				1				0		2	30		1							99		99						0			1							2	30				1												99			99						1	20	1									0		99								99			1						2	55	1							0		99					99						2	75	1			0		1								99					99						2	200	1			0		1								99					99				S	OK_2_5_5598
IN	PHP	50816IN0150001	Marquee 2500	2	5	279.16	475.62	943	640.64	1	2500	0		1	500	0		3		4		0		1	5000	0		1	1000	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		0			0		4	30	30	1									99		99									1				0		1		4	30	30	1								99		99									0		1					4	30	250	1				0			1				23	30	250			1				0		2	30		1							99		99						0			1							2	30				1												99			99						1	10	1									0		99								99			1						2	30	1							0		99					99						2	75	1			0		1								99					99						2	300	1			0		1								99					99				S	IN_2_5_5599
IN	PHP	50816IN0150001	Marquee 2500	2	8	279.16	475.62	943	640.64	1	2500	0		1	500	0		3		4		0		1	5000	0		1	1000	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		0			0		4	30	30	1									99		99									1				0		1		4	30	30	1								99		99									0		1					4	30	250	1				0			1				23	30	250			1				0		2	30		1							99		99						0			1							2	30				1												99			99						1	10	1									0		99								99			1						2	30	1							0		99					99						2	75	1			0		1								99					99						2	300	1			0		1								99					99				S	IN_2_8_5600
IN	PHP	50816IN0150001	Marquee 2500	2	10	279.16	475.62	943	640.64	1	2500	0		1	500	0		3		4		0		1	5000	0		1	1000	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		0			0		4	30	30	1									99		99									1				0		1		4	30	30	1								99		99									0		1					4	30	250	1				0			1				23	30	250			1				0		2	30		1							99		99						0			1							2	30				1												99			99						1	10	1									0		99								99			1						2	30	1							0		99					99						2	75	1			0		1								99					99						2	300	1			0		1								99					99				S	IN_2_10_5601
IN	PHP	50816IN0150001	Marquee 2500	2	7	279.16	475.62	943	640.64	1	2500	0		1	500	0		3		4		0		1	5000	0		1	1000	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		0			0		4	30	30	1									99		99									1				0		1		4	30	30	1								99		99									0		1					4	30	250	1				0			1				23	30	250			1				0		2	30		1							99		99						0			1							2	30				1												99			99						1	10	1									0		99								99			1						2	30	1							0		99					99						2	75	1			0		1								99					99						2	300	1			0		1								99					99				S	IN_2_7_5602
IN	PHP	50816IN0150001	Marquee 2500	2	6	279.16	475.62	943	640.64	1	2500	0		1	500	0		3		4		0		1	5000	0		1	1000	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		0			0		4	30	30	1									99		99									1				0		1		4	30	30	1								99		99									0		1					4	30	250	1				0			1				23	30	250			1				0		2	30		1							99		99						0			1							2	30				1												99			99						1	10	1									0		99								99			1						2	30	1							0		99					99						2	75	1			0		1								99					99						2	300	1			0		1								99					99				S	IN_2_6_5603
IN	PHP	50816IN0150001	Marquee 2500	2	11	279.16	475.62	943	640.64	1	2500	0		1	500	0		3		4		0		1	5000	0		1	1000	0		3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		0			0		4	30	30	1									99		99									1				0		1		4	30	30	1								99		99									0		1					4	30	250	1				0			1				23	30	250			1				0		2	30		1							99		99						0			1							2	30				1												99			99						1	10	1									0		99								99			1						2	30	1							0		99					99						2	75	1			0		1								99					99						2	300	1			0		1								99					99				S	IN_2_11_5604
IN	MDwise Marketplace	85320IN0010041	MDwise Marketplace Silver	2	9	279.18	475.78	943.04	640.68	1	1500	0		2		1	1500	3		4		0		1	4500	0		2		1	4500	3		4		0		6350	1			6350	0		0		12700	1		2		12700	0		0		1	20	0	0		0			1									99		99									1				1	50	1		0			1								99		99									11	350	1					0			1				5	350		1				0					1				0		2	15		1							99		99						0			1							2	15				1												99			99						1	15	1									0		99								99			1						11	50	1							0		99					99						11	85	1			0		1								99					99						11	85	1			0		1								99					99				S	IN_2_9_5605
